gridSize,blue,red,flag,instructionCount
29,25,27,A,447783267
29,25,28,A,459798189
29,25,29,A,474324248
29,26,1,A,230012678
29,26,2,A,232268860
29,26,3,A,235412163
29,26,4,A,238323430
29,26,5,A,243598761
29,26,6,A,248608325
29,26,7,A,253899740
29,26,8,A,259407563
29,26,9,A,268525461
29,26,10,A,274796990
29,26,11,A,281252566
29,26,12,A,294227404
29,26,13,A,301156005
29,26,14,A,306639781
29,26,15,A,315259295
29,26,16,A,326368918
29,26,17,A,336766381
29,26,18,A,353296404
29,26,19,A,366837390
29,26,20,A,369170274
29,26,21,A,382617041
29,26,22,A,390257211
29,26,23,A,407803241
29,26,24,A,429018622
29,26,25,A,427297564
29,26,26,A,436689136
29,26,27,A,456819921
29,26,28,A,472105978
29,26,29,A,491340352
29,27,1,A,236864453
29,27,2,A,239114469
29,27,3,A,242255334
29,27,4,A,245188437
29,27,5,A,250418811
29,27,6,A,255432015
29,27,7,A,260700421
29,27,8,A,266205335
29,27,9,A,275340354
29,27,10,A,281611792
29,27,11,A,287997134
29,27,12,A,301038123
29,27,13,A,307915117
29,27,14,A,313371537
29,27,15,A,322122320
29,27,16,A,333103873
29,27,17,A,343543229
29,27,18,A,359916708
29,27,19,A,373477755
29,27,20,A,375984380
29,27,21,A,389388205
29,27,22,A,397009817
29,27,23,A,414359151
29,27,24,A,435519546
29,27,25,A,434265331
29,27,26,A,443149795
29,27,27,A,463229296
29,27,28,A,478428586
29,27,29,A,497721444
29,28,1,A,246038742
29,28,2,A,248258395
29,28,3,A,251326726
29,28,4,A,254146373
29,28,5,A,259121318
29,28,6,A,263857533
29,28,7,A,268834173
29,28,8,A,273763062
29,28,9,A,282643147
29,28,10,A,288944739
29,28,11,A,294788266
29,28,12,A,306796609
29,28,13,A,313811082
29,28,14,A,318153057
29,28,15,A,326897444
29,28,16,A,335858416
29,28,17,A,346166471
29,28,18,A,362309841
29,28,19,A,375132845
29,28,20,A,377548429
29,28,21,A,390942152
29,28,22,A,398919421
29,28,23,A,415219582
29,28,24,A,433617660
29,28,25,A,431820357
29,28,26,A,441853081
29,28,27,A,461595501
29,28,28,A,471596650
29,28,29,A,488907678
29,29,1,A,261853531
29,29,2,A,264126354
29,29,3,A,267244268
29,29,4,A,270174158
29,29,5,A,275427568
29,29,6,A,280406832
29,29,7,A,285688316
29,29,8,A,291164797
29,29,9,A,300164088
29,29,10,A,306455450
29,29,11,A,312866093
29,29,12,A,325701176
29,29,13,A,332792533
29,29,14,A,338084512
29,29,15,A,346790603
29,29,16,A,357553395
29,29,17,A,367893724
29,29,18,A,384283482
29,29,19,A,397771237
29,29,20,A,399884454
29,29,21,A,413602572
29,29,22,A,421020627
29,29,23,A,438410405
29,29,24,A,459025905
29,29,25,A,457650429
29,29,26,A,466908458
29,29,27,A,486653530
29,29,28,A,502105673
29,29,29,A,521247556
30,1,1,A,1969878
30,1,2,A,3823153
30,1,3,A,10697080
30,1,4,A,13594039
30,1,5,A,21636404
30,1,6,A,27124352
30,1,7,A,36834948
30,1,8,A,48919371
30,1,9,A,61986805
30,1,10,A,77341889
30,1,11,A,75307301
30,1,12,A,93527797
30,1,13,A,103652968
30,1,14,A,119591134
30,1,15,A,121712552
30,1,16,A,148041837
30,1,17,A,161974124
30,1,18,A,176027102
30,1,19,A,185435205
30,1,20,A,208340369
30,1,21,A,203588974
30,1,22,A,231102719
30,1,23,A,232813763
30,1,24,A,247612600
30,1,25,A,270930112
30,1,26,A,284277397
30,1,27,A,313847845
30,1,28,A,310237349
30,1,29,A,333765493
30,1,30,A,329885569
30,2,1,A,3592953
30,2,2,A,5515473
30,2,3,A,11713657
30,2,4,A,15288495
30,2,5,A,23265988
30,2,6,A,28721985
30,2,7,A,38439405
30,2,8,A,50515429
30,2,9,A,63578852
30,2,10,A,78949016
30,2,11,A,76868503
30,2,12,A,95113191
30,2,13,A,105225076
30,2,14,A,121139767
30,2,15,A,123209985
30,2,16,A,149640154
30,2,17,A,163536287
30,2,18,A,177619429
30,2,19,A,186986432
30,2,20,A,209916902
30,2,21,A,205090589
